online	8.63547689805e-05
project	8.64938749553e-05
floor	8.6994227437e-05
event	8.82764522721e-05
filing	9.03925305094e-05
rooms	9.06273821094e-05
day	9.17820284081e-05
job	9.23367253254e-05
national	9.33630147186e-05
check	9.42077640189e-05
change	9.45366558267e-05
solving	9.60084048749e-05
conference	9.6673895176e-05
present	0.000102264876298
tests	0.000103021481575
preparing	0.000103270097686
cleaned	0.000103867834557
work	0.000104549120343
excellent	0.000104844014556
products	0.000106296632173
reading	0.000106439860728
phone	0.000106720274729
computer	0.000106949012645
assisting	0.000107424213119
took	0.000108544146953
days	0.000114083936199
ability	0.000114205230098
store	0.000116638765457
human	0.000117105345627
college	0.000117356959013
paperwork	0.000118409576839
american	0.000118697048435
place	0.000118940552741
organizing	0.000120596257747
keeping	0.000121738527014
packaging	0.000126920114118
environment	0.000130278638093
attended	0.000133175911
social	0.000136768870526
life	0.000137365950899
sure	0.00013854532636
people	0.000141062335328
cleaning	0.0001411350088
academic	0.000144480488435
years	0.000147638373513
experience	0.000148366918021
charge	0.000150461732507
making	0.000152288416305
assembly	0.000152703917202
good	0.000162355070414
great	0.000165827658058
learning	0.00016713105289
setting	0.000171186316803
problem	0.000171692145079
different	0.000182234856797
items	0.000184508713453
position	0.000185930691726
basic	0.000186671418451
pressure	0.000189993871861
patients	0.000190186272801
responsibilities	0.000192964889329
accomplishments	0.000195257784467
research	0.000200021306377
taking	0.000203599148012
analyzing	0.000205577011839
working	0.000206155337147
tasks	0.000215351125155
presented	0.000218626654728
assisted	0.000243124879368
helping	0.000243126859873
using	0.000249150779235
resulting	0.000251061227368
organized	0.000253235372165
learned	0.000262819498317
communication	0.00026304582108
assistant	0.00028341217869
student	0.000288574861649
customers	0.0002887883465
clean	0.000332147110738
summer	0.000334307365246
used	0.000342336572824
children	0.000380615040511
analyzed	0.000401857390009
data	0.000413435519775
helped	0.000473763433037
worked	0.000508327254417
